53,033,000100,5530,+47.727466,-122.291331
53,033,000200,7345,+47.726673,-122.308734
53,033,000300,2485,+47.730744,-122.335787
53,033,000401,4734,+47.728213,-122.352721
53,033,000402,4582,+47.717678,-122.354194
53,033,000500,3296,+47.720704,-122.366775
53,033,000600,7361,+47.717065,-122.327832
53,033,000700,4189,+47.716134,-122.300443
53,033,000800,2600,+47.711602,-122.286037
53,033,000900,2044,+47.709381,-122.27794
53,033,001000,1705,+47.706435,-122.296711
53,033,001100,2369,+47.706579,-122.306423
53,033,001200,6106,+47.707498,-122.323153
53,033,001300,4183,+47.702743,-122.342615
53,033,001400,4673,+47.705858,-122.362327
53,033,001500,2350,+47.695719,-122.393822
53,033,001600,3946,+47.697634,-122.380292
53,033,001700,7448,+47.696627,-122.359175
53,033,001800,3991,+47.694097,-122.342534
53,033,001900,3423,+47.695513,-122.323998
53,033,002000,3116,+47.695681,-122.311329
53,033,002100,3637,+47.694821,-122.298121
53,033,002200,5396,+47.694885,-122.281391
53,033,002400,2828,+47.686148,-122.287963
53,033,002500,2541,+47.682968,-122.302739
53,033,002600,4522,+47.682682,-122.311348
53,033,002700,4943,+47.686776,-122.33065
53,033,002800,4232,+47.684794,-122.349713
53,033,002900,3984,+47.684992,-122.360637
53,033,003000,5250,+47.684907,-122.373814
53,033,003100,6038,+47.684716,-122.39089
53,033,003200,7213,+47.673431,-122.395863
53,033,003300,5832,+47.675633,-122.377023
53,033,003400,3198,+47.674315,-122.361371
53,033,003500,3639,+47.673769,-122.353228
53,033,003600,4886,+47.677209,-122.324622
53,033,003800,1980,+47.678812,-122.295546
53,033,003900,2670,+47.679231,-122.282823
53,033,004000,2385,+47.679508,-122.267008
53,033,004100,7505,+47.663257,-122.273558
53,033,004200,7202,+47.670162,-122.284813
53,033,004300,6132,+47.667279,-122.302291
53,033,004400,5740,+47.668868,-122.312018
53,033,004500,2414,+47.668371,-122.323187
53,033,004600,3023,+47.66858,-122.334291
53,033,004700,4916,+47.669097,-122.376576
53,033,004800,4325,+47.661279,-122.359869
53,033,004900,5525,+47.658082,-122.35131
53,033,005000,3252,+47.660694,-122.342465
53,033,005100,3453,+47.65822,-122.332125
53,033,005200,5281,+47.659629,-122.321867
53,033,005301,8509,+47.66162,-122.311168
53,033,005302,2528,+47.657659,-122.307672
53,033,005400,4241,+47.652156,-122.34002
53,033,005600,6229,+47.643323,-122.405108
53,033,005700,5990,+47.653985,-122.399742
53,033,005801,4543,+47.653269,-122.38808
53,033,005802,4817,+47.640497,-122.382497
53,033,005900,6715,+47.647372,-122.367765
53,033,006000,4725,+47.64341,-122.351968
53,033,006100,4447,+47.644485,-122.322206
53,033,006200,3800,+47.638801,-122.304392
53,033,006300,5006,+47.635231,-122.282652
53,033,006400,3201,+47.628706,-122.305264
53,033,006500,4045,+47.629243,-122.319571
53,033,006600,2954,+47.634998,-122.325764
53,033,006700,5369,+47.632326,-122.346033
53,033,006800,2646,+47.636139,-122.356331
53,033,006900,3845,+47.634514,-122.367032
53,033,007000,6855,+47.627864,-122.357485
53,033,007100,1809,+47.622892,-122.359239
53,033,007200,3084,+47.616695,-122.344875
53,033,007300,2218,+47.619428,-122.332753
53,033,007400,8932,+47.620812,-122.32485
53,033,007500,5554,+47.620249,-122.316163
53,033,007600,3261,+47.621897,-122.307609
53,033,007700,3990,+47.619186,-122.297769
53,033,007800,5097,+47.612859,-122.288016
53,033,007900,4232,+47.614648,-122.308494
53,033,008001,3410,+47.615634,-122.349426
53,033,008002,2762,+47.612271,-122.344216
53,033,008100,3477,+47.60662,-122.337405
53,033,008200,2875,+47.610067,-122.329528
53,033,008300,2508,+47.611671,-122.326899
53,033,008400,3838,+47.614051,-122.324944
53,033,008500,6025,+47.604366,-122.326128
53,033,008600,4098,+47.606687,-122.317223
53,033,008700,3790,+47.605719,-122.307424
53,033,008800,3506,+47.607321,-122.297209
53,033,008900,4596,+47.596588,-122.294969
53,033,009000,2134,+47.599015,-122.307994
53,033,009100,2083,+47.598602,-122.323248
53,033,009200,1836,+47.600239,-122.329293
53,033,009300,2602,+47.582761,-122.323247
53,033,009400,5202,+47.587015,-122.311447
53,033,009500,5717,+47.581449,-122.292422
53,033,009600,4919,+47.586207,-122.388979
53,033,009701,5323,+47.573599,-122.408867
53,033,009702,5011,+47.57187,-122.395527
53,033,009800,5820,+47.571844,-122.382963
53,033,009900,4338,+47.566734,-122.368564
53,033,010000,8139,+47.572267,-122.307988
53,033,010100,5943,+47.56614,-122.285044
53,033,010200,4870,+47.552304,-122.269128
53,033,010300,6178,+47.55379,-122.282624
53,033,010400,9002,+47.553752,-122.302714
53,033,010500,5481,+47.557357,-122.385178
53,033,010600,7075,+47.547132,-122.387843
53,033,010700,6140,+47.544344,-122.368668
53,033,010800,4318,+47.54611,-122.356282
53,033,010900,1181,+47.545576,-122.321401
53,033,011000,6260,+47.54011,-122.292134
53,033,011101,4560,+47.539668,-122.276976
53,033,011102,4360,+47.539076,-122.269187
53,033,011200,3717,+47.526118,-122.322104
53,033,011300,5975,+47.525822,-122.34823
53,033,011400,7904,+47.52523,-122.362027
53,033,011500,4173,+47.530197,-122.375714
53,033,011600,6111,+47.529865,-122.386954
53,033,011700,5192,+47.523278,-122.282106
53,033,011800,7497,+47.523098,-122.267469
53,033,011900,7161,+47.505415,-122.257943
53,033,012000,3401,+47.512891,-122.380237
53,033,012100,2745,+47.506478,-122.382227
53,033,020100,3235,+47.77195,-122.384185
53,033,020200,5624,+47.771732,-122.363378
53,033,020300,6081,+47.77058,-122.339991
53,033,020401,3544,+47.771025,-122.31724
53,033,020402,5502,+47.769738,-122.298077
53,033,020500,6326,+47.756381,-122.31368
53,033,020600,3634,+47.755696,-122.3321
53,033,020700,3302,+47.756546,-122.347066
53,033,020800,4501,+47.759661,-122.365247
53,033,020900,3167,+47.742491,-122.354351
53,033,021000,5699,+47.741275,-122.33532
53,033,021100,4054,+47.739924,-122.315802
53,033,021300,4172,+47.739278,-122.292168
53,033,021400,3815,+47.753221,-122.292778
53,033,021500,4400,+47.767291,-122.275334
53,033,021600,4726,+47.768029,-122.25839
53,033,021700,5252,+47.762962,-122.238311
53,033,021802,4105,+47.767063,-122.169993
53,033,021803,4150,+47.765888,-122.213819
53,033,021804,4226,+47.766988,-122.198882
53,033,021903,5995,+47.721086,-122.178251
53,033,021904,4864,+47.723032,-122.166685
53,033,021905,4765,+47.744438,-122.180396
53,033,021906,3617,+47.736938,-122.169695
53,033,022001,3813,+47.74096,-122.197303
53,033,022003,5315,+47.725388,-122.198695
53,033,022005,4447,+47.712183,-122.194497
53,033,022006,3653,+47.705265,-122.202286
53,033,022101,4769,+47.742189,-122.249897
53,033,022102,5286,+47.741283,-122.226498
53,033,022201,4588,+47.727267,-122.231944
53,033,022202,6790,+47.718918,-122.21364
53,033,022203,4429,+47.709992,-122.227021
53,033,022300,2555,+47.71292,-122.248434
53,033,022400,7113,+47.688144,-122.203525
